id,created_at,text
1176465565373882369,2019-09-24 11:57:03,b'This is hypocrisy. \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/18HxP1E5jB'
1176465107620179968,2019-09-24 11:55:13,b'RT @CephasTendereza: 40\xe2\x80\x99 Uganda \xf0\x9f\x87\xba\xf0\x9f\x87\xac 10 - 0 Comoros \xf0\x9f\x87\xb0\xf0\x9f\x87\xb2 \n\n\xe2\x9a\xbd\xef\xb8\x8f\xe2\x9a\xbd\xef\xb8\x8f\xe2\x9a\xbd\xef\xb8\x8f \xe2\x9a\xbd\xef\xb8\x8f Margaret KUNIHIRA\n\xe2\x9a\xbd\xef\xb8\x8f\xe2\x9a\xbd\xef\xb8\x8f\xe2\x9a\xbd\xef\xb8\x8f \xe2\x9a\xbd\xef\xb8\x8f \xe2\x9a\xbd\xef\xb8\x8f Juliet NALUKENGE \n\xe2\x9a\xbd\xef\xb8\x8fShakira NYINAGAHIRWA \n#\xe2\x80\xa6'
1176465079862202369,2019-09-24 11:55:07,"b'If you very know oli side chic, why then be so serious??? Oli 25yrs and kwefulukuta on a 65yrs old retired general\xe2\x80\xa6 https://t.co/DpvpN60205'"
1176464143047696385,2019-09-24 11:51:24,b'Pampers on me. https://t.co/hy1YPrEQbp'
1176463684807417856,2019-09-24 11:49:34,b'A serious side chic can be very dangerous.'
1176462521173250048,2019-09-24 11:44:57,"b""I'm dieting. So far two mintues without eating anything. Wow!! Yeah let me keep pushing.\xf0\x9f\x98\x89\xf0\x9f\xa4\xa3"""
1176461936797634560,2019-09-24 11:42:37,"b'If you judge me by what i post on my WhatsApp status, bare in mind that we exchanged numbers and that i can delete\xe2\x80\xa6 https://t.co/FT3pVLt3ys'"
1176461591828713473,2019-09-24 11:41:15,b'@kedi_rich Atleast.'
1176461560979611649,2019-09-24 11:41:08,b'@Dannyntale3 \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
1176461529312583680,2019-09-24 11:41:00,b'@realThasanta \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
1176461468327436292,2019-09-24 11:40:46,b'@KalanziAbraham \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
1176460834308067328,2019-09-24 11:38:15,b'RT @kakatshozi_: #tweethelp #UOT https://t.co/TFSbrFjSNl'
1176457573236715520,2019-09-24 11:25:17,b'@oworugambo \xf0\x9f\x98\x89'
1176457158067662848,2019-09-24 11:23:38,b'@PreciousMaggie5 @Petercleavers @Jum_Dan_Wil \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f'
1176456821726502912,2019-09-24 11:22:18,b'RT @IanWright0: IW8 x DB10 \xe2\x99\xa5\xef\xb8\x8f https://t.co/MEHqoPmxiS'
1176456757524254720,2019-09-24 11:22:03,b'RT @todo_simms: people with trust issues should not be in relationships .. they give us too much headaches \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'
1176456729376251904,2019-09-24 11:21:56,"b""Have a tendency of you over call me for no reasons, i block you. I'm not good at speaking on phone for 2hours nga c\xe2\x80\xa6 https://t.co/rTGYuGt6Iz"""
1176455811100549120,2019-09-24 11:18:17,"b""@oworugambo \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 speak for those you've tried and failed. Not all of us. Terera."""
1176452764760780801,2019-09-24 11:06:11,b'@Petercleavers @Nick_Munich \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
1176451200843243521,2019-09-24 10:59:58,"b'RT @adoa_ernest: When asked about my favourite Tecno Serie, i would get puzzled because each series comes with a unique feature. https://t.\xe2\x80\xa6'"
1176442704915566598,2019-09-24 10:26:12,b'@SuccessorSunny @RobertKagugube \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 my bio says it all.'
1176442569665982466,2019-09-24 10:25:40,b'@BrianNakibinge Monday*'
1176442420621455360,2019-09-24 10:25:04,b'@RobertKagugube @michaelmujwiga That is where all the problem comes from. Who told that whoever talks about the ugl\xe2\x80\xa6 https://t.co/VwJKgymCmn'
1176441891187036160,2019-09-24 10:22:58,b'No body. \n\nAbsolutely nobody. \n\nRonald Mayinja. \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/p9MtWxQQve'
1176439498584014848,2019-09-24 10:13:28,b'\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 tag a United fan and run away. https://t.co/qqF7bTTtSD'
1176438570472693762,2019-09-24 10:09:47,b'@Kabjal \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
1176438364343549953,2019-09-24 10:08:57,"b""RT @michaelmujwiga: @Evelyn_Nakayi He's barely a role model to any sane person. Family is the basis of a proper role model. I can hardly po\xe2\x80\xa6"""
1176438364129693698,2019-09-24 10:08:57,b'@michaelmujwiga Thank you.\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f'
1176437943591981057,2019-09-24 10:07:17,b'Mbonye has daughters and Sons that are older than him. Wow!! \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
1176437443203088384,2019-09-24 10:05:18,b'@RobertKagugube This is so bogus and rubbish!!! Proof please!'
1176431760969752577,2019-09-24 09:42:43,"b""@SuccessorSunny \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 you can't compare those youngins to Messi. Sounds so disrespectful."""
1176430402937982979,2019-09-24 09:37:19,b'@peter_zigy \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 shame.'
1176430005313769472,2019-09-24 09:35:44,b'@Son_of_Woman Wow!!'
1176429888858968064,2019-09-24 09:35:17,b'@Ericangello9 \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
1176429728686907397,2019-09-24 09:34:38,b'@aikyluv \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
1176429614773788673,2019-09-24 09:34:11,b'This is so embarrassing. https://t.co/QzWiQMgEtF'
1176429488999206912,2019-09-24 09:33:41,b'RT @andeylule: I feel like sitting with @Evelyn_Nakayi and @genoeric1 when watching an Arsenal game \xf0\x9f\x98\x87'
1176429310623850497,2019-09-24 09:32:59,"b""When many homes of the people of Lusanja were demolished down,he didn't come out to go seek help from where he begs\xe2\x80\xa6 https://t.co/WcECzZ6R1u"""
1176427618754863105,2019-09-24 09:26:15,b'I would prefer to go back in the days of Amin than these days. These days sicken.'
1176427174406045696,2019-09-24 09:24:29,"b'@BrianNakibinge He has never been on the low. Where peace fails, you apply force.'"
1176426977504501760,2019-09-24 09:23:43,b'@Nick_Munich The world has to know the truth.'
1176425862998241281,2019-09-24 09:19:17,"b'RT @Ssakayekoyada: Mukwano nga okambuwadde nyo.\nFirst Muzukukulu muleke ffe twamumanyila ,Oyo bwatyo \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/fMXLv9OcL7'"
1176425848699793408,2019-09-24 09:19:13,b'@Ssakayekoyada Naye ate teyandi yasamidde kubantu abekoledde akasente kabwe through real sweat.'
