id,created_at,text
1176404933328982016,2019-09-24 07:56:07,b'RT @nbstv: Tamale Mirundi blocks his ears at the mention of Andrew Mwenda. #NBSTamale #NBSUpdates https://t.co/6RzgsZY1IR'
1176403812552253445,2019-09-24 07:51:40,b'RT @juli_samwan: @sharonshaatramn see this https://t.co/7h6fpI1WRm'
1176403546306154502,2019-09-24 07:50:36,"b""RT @donkey_diet: Iss been jhus a month since tha house warming, she's done new videos with Harmonize and Orezi in that period...but haters\xe2\x80\xa6"""
1176399978312474624,2019-09-24 07:36:25,"b'RT @josh_mirondo: Look at Messi\xe2\x80\x99s face,Very confused wondering why he was given the award. #FIFAFootballAwards \xf0\x9f\x9a\xae\n\n https://t.co/bGN6oWvmKP'"
1176399490980466688,2019-09-24 07:34:29,"b'RT @nbstv: VIDEO: ""I don\'t eat bread because I am not European"" - President Museveni on his diet \n\n#NBSUpdates https://t.co/bkH79THFqn'"
1176398844915048448,2019-09-24 07:31:55,"b""RT @biolakazeem: Lukaku's Instagram page these days is a picture of happiness . I'd be happy too. To get away from a strange fanbase who ra\xe2\x80\xa6"""
1176397895446274048,2019-09-24 07:28:09,"b""RT @MercyJoanC: I pray you get that.\n\n       -  Contract \n       -  Alert \n       - Job\n       -  Gig\n       - Goodnews\n\nYou've been prayin\xe2\x80\xa6"""
1176397625333035008,2019-09-24 07:27:04,b'RT @DonaldMasete2: #KFCShellMakindye\n#KFCShellMakindye \nWat you doing to us \xf0\x9f\x94\xa5\xf0\x9f\x98\x8d\xf0\x9f\x91\x8c\xf0\x9f\x8d\x97\xf0\x9f\x8d\x9f\xf0\x9f\x8d\x97\xf0\x9f\x8d\x9f https://t.co/RD38heKCEY'
1176397328619573248,2019-09-24 07:25:54,"b""RT @iamkigwax10: Ps4 on sale..\nIn good condition, with two pads\n\nIf you're interested, DM\nRt my buyer might be on your tl"""
1176397095722504192,2019-09-24 07:24:58,b'RT @DonaldMasete2: Baby nawe tomalawo \xf0\x9f\x98\xa2\xf0\x9f\x8d\x97\n#KFCShellMakindye https://t.co/qz5EJXrm42'
1176397055499145216,2019-09-24 07:24:49,"b""RT @Owomunshozi: Cheated on my Rolex guy last night but the stomach ache I had in the morning almost took me. I'm very sorry Mr. Ddembe .\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbf\xe2\x80\xa6"""
1176397045176983552,2019-09-24 07:24:46,b'Dembe the  \xf0\x9f\x90\x90 https://t.co/G0I2XWwLSt'
1176375787399892993,2019-09-24 06:00:18,"b'Our biggest fans this week: bahdboytinkaR, solomonkibz, CarlvinBradley. Thank you! via https://t.co/zZ2J3PY8id https://t.co/bPtqthoi4I'"
1176246391582154752,2019-09-23 21:26:08,b'You ditched Lydia Jazmine bruh?\xf0\x9f\x98\x86\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/QzjPhabBBO'
1176246244374695936,2019-09-23 21:25:32,"b'RT @sonofamukiga: Also, your goat promised a whole stadium the CL will be back that season, then watched on as a 3-0 lead was bottled\xf0\x9f\x98\x82'"
1176246179908206592,2019-09-23 21:25:17,b'RT @1Bissaka2Bisaka: \xf0\x9f\xa4\xa2\xf0\x9f\xa4\xae https://t.co/hCBljb2j23'
1176245726944354304,2019-09-23 21:23:29,b'RT @OGSTORE1: Available know to our store call.0715433077 \nkindly rt \n#Twittergurio https://t.co/E1i97Op7FA'
1176245709097644033,2019-09-23 21:23:25,b'RT @OGSTORE1: shirts available to our store call whatsap 0715433077.price 45k\nlocation kariakoo \nkindly rt \n#Twittergurio https://t.co/wYXB\xe2\x80\xa6'
1176245666475065344,2019-09-23 21:23:15,b'RT @OGSTORE1: Available know to our store call whatsap 0715433077.price 45k\nlocation kariakoo. kindly rt \n#Twittergurio https://t.co/k6SAVW\xe2\x80\xa6'
1176245651274915841,2019-09-23 21:23:11,b'RT @OGSTORE1: Available know to our store call whatsap 0715433077..location kariakoo \nkindly rt \n#Twittergurio https://t.co/AiVP09X0m0'
1176245638989791233,2019-09-23 21:23:08,b'RT @OGSTORE1: Available know to our store. call.0715433077. location kariakoo. price 40k .kindly rt.\n#Twittergurio https://t.co/sLVZP6tQ5L'
1176232277971542017,2019-09-23 20:30:03,"b""RT @RohanKanungo4: @NandiraJessy @GalSportBetting U can't compare spurs with atletico ! Atletico stands at 2nd in the Uefa club rankings...\xe2\x80\xa6"""
1176225613725741057,2019-09-23 20:03:34,b'RT @brianLiiki_kay: Now we all knw who is goin to win the Ballon D\xe2\x80\x99or https://t.co/7fo5eV7V2p'
1176224298715029504,2019-09-23 19:58:20,b'RT @Pk_Kiganda: @NandiraJessy \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/Nmgkpr7REN'
1176224242020601856,2019-09-23 19:58:07,b'@GloriaArsenal @Oyeryk96 \xf0\x9f\x98\x86\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1176223972695969798,2019-09-23 19:57:02,b'@GloriaArsenal &gt;&gt;&gt;&gt;&gt;&gt; \xf0\x9f\x98\x82'
1176223912818040833,2019-09-23 19:56:48,b'RT @GloriaArsenal: GuendZIZOU. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/b9Ril54EDS'
1176209566436122625,2019-09-23 18:59:48,b'RT @Owishemwe: Jerry looks like a munyankore mafia boss using KFC to launder his drug money. https://t.co/nw0GjP4NeG'
1176209381832237056,2019-09-23 18:59:04,"b'RT @mpeter461: Not a Thief but A Hustler\nI am one\nI am a Hustler\nGuess what i Do\nIts Perfect, Its Good\nSUPPORT MY HUSTLE\n\nBuy Tvs, Fridges,\xe2\x80\xa6'"
1176208225873457152,2019-09-23 18:54:28,b'RT @MesutOzil1088: Always have faith \xf0\x9f\x92\xaf\xe3\x80\xbd\xe2\x9a\xbd #Mondaytraining #M1\xc3\x96 #YaGunnersYa https://t.co/Mcy7sk3Zmr'
1176205080724496385,2019-09-23 18:41:58,b'@jerryjones99 @_trisharanking \xf0\x9f\x91\x80'
1176204999476617217,2019-09-23 18:41:39,b'RT @jerryjones99: Asking for your support one more time.  #NewProfilePic https://t.co/mKcTI5jnag'
1176204321001787393,2019-09-23 18:38:57,b'RT @SeneElla: I know\xf0\x9f\x98\x9e\xf0\x9f\x98\x9e https://t.co/uHvL9YckmM'
